time,BF_object_C,lat_C,long_C
+2026-02-05T22:44:29Z,BTR80,35.00009697450322,130.03689150425987
+2026-02-05T22:44:30Z,BTR80,35.0000997215512,130.03686099385197
+2026-02-05T22:44:31Z,BTR80,35.00009307373726,130.0368833796785
+2026-02-05T22:44:32Z,BTR80,35.00010204551132,130.03689025635794
+2026-02-05T22:44:33Z,BTR80,35.00009960083999,130.03689200838338
+2026-02-05T22:44:34Z,BTR80,35.00011871802964,130.0368621185121
+2026-02-05T22:44:35Z,BTR80,35.00010096324676,130.03688246583917
+2026-02-05T22:44:36Z,BTR80,35.00009483096343,130.0368789583047
+2026-02-05T22:44:37Z,BTR80,35.000114743580724,130.03687883004892
+2026-02-05T22:44:38Z,BTR80,35.000104048779285,130.03689396408765
+2026-02-05T22:44:39Z,BTR80,35.000124218023736,130.03687260483787
+2026-02-05T22:44:40Z,BTR80,35.00009620221968,130.03687745947445
+2026-02-05T22:44:41Z,BTR80,35.0001162799607,130.03689350014488
+2026-02-05T22:44:42Z,BTR80,35.00009889667968,130.036865100291
+2026-02-05T22:44:43Z,BTR80,35.00011200671171,130.03688263108307
+2026-02-05T22:44:44Z,BTR80,35.00010879548553,130.0368793402425
+2026-02-05T22:44:45Z,BTR80,35.00012108063094,130.0368669786539
+2026-02-05T22:44:46Z,BTR80,35.000126216007,130.036858763519
+2026-02-05T22:44:47Z,BTR80,35.00010092555664,130.03687669441675
+2026-02-05T22:44:48Z,BTR80,35.00009048374505,130.03685531121067
+2026-02-05T22:44:49Z,BTR80,35.000095803650375,130.03685786968404
+2026-02-05T22:44:50Z,BTR80,35.00011542930707,130.03686922914534
+2026-02-05T22:44:51Z,BTR80,35.00009055765993,130.03688742936856
