time,BF_object_C,lat_C,long_C,BF_object_D,lat_D,long_D,BF_object_E,lat_E,long_E,C-D,D-C,D-E,E-D,E-C,C-E
+2026-02-05T22:38:42Z,Platform_A,35.00004039948811,130.01756618528077,K2BlackPanther,35.0000166710328,130.02721734840463,T90,35.00016224869537,130.02731447993966,behind,ahead of,behind,ahead of,ahead of,behind
+2026-02-05T22:38:43Z,Platform_A,35.00003641391877,130.01754874639158,K2BlackPanther,35.00004282208445,130.02720018071022,T90,35.000172228501775,130.0272404270749,behind,ahead of,beside,beside,ahead of,behind
+2026-02-05T22:38:44Z,Platform_A,35.0000387570168,130.01754416693987,K2BlackPanther,35.000018777722836,130.02723913073186,T90,35.00014986684617,130.02716982896388,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:38:45Z,Platform_A,35.00006032053734,130.01757185936523,K2BlackPanther,35.00004269417008,130.02723415286908,T90,35.00017216352639,130.0270644820324,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:38:46Z,Platform_A,35.000064571662236,130.01757220675748,K2BlackPanther,35.0000228628933,130.02722090489016,T90,35.00015287388897,130.0269969724236,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:38:47Z,Platform_A,35.00006550666125,130.0175493932024,K2BlackPanther,35.000039136141545,130.02723950741847,T90,35.000163427237396,130.02692568971975,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:38:48Z,Platform_A,35.00006103499473,130.01755919999385,K2BlackPanther,35.000020510879594,130.02720148928984,T90,35.000170404896636,130.02683591055631,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:38:49Z,Platform_A,35.000055861889535,130.01754059547469,K2BlackPanther,35.00001520483395,130.02720787243587,T90,35.00017473298078,130.0267601910987,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:38:50Z,Platform_A,35.000051338831796,130.01754301454375,K2BlackPanther,35.00004905790867,130.02722083152844,T90,35.00014714620564,130.02670548019077,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:38:51Z,Platform_A,35.00005003078202,130.01754253592756,K2BlackPanther,35.00003786099101,130.0272238816708,T90,35.00014825389282,130.02662946412542,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:38:52Z,Platform_A,35.000042054927555,130.0175695034091,K2BlackPanther,35.0000353974611,130.0272217022205,T90,35.000144875349385,130.02653833392918,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:38:53Z,Platform_A,35.00006086408048,130.01757489592993,K2BlackPanther,35.00002056451834,130.0272223314485,T90,35.00014974096451,130.02650390415369,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:38:54Z,Platform_A,35.00005054102767,130.017564257786,K2BlackPanther,35.00001787856099,130.02721616263403,T90,35.00016977884578,130.0264024768331,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:38:55Z,Platform_A,35.00005655172558,130.01754105061778,K2BlackPanther,35.00002491023397,130.0272097919165,T90,35.00014811646805,130.0263326124201,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:38:56Z,Platform_A,35.00007069193958,130.0175703119217,K2BlackPanther,35.00004054553533,130.02720219282256,T90,35.000171501292265,130.0262555656509,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:38:57Z,Platform_A,35.00005606392452,130.01754411875146,K2BlackPanther,35.00002077815946,130.0272169399075,T90,35.00017773965966,130.02620859192047,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:38:58Z,Platform_A,35.00005342727728,130.01756135201555,K2BlackPanther,35.0000222836825,130.02719966890658,T90,35.00017351567365,130.0260955175039,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:38:59Z,Platform_A,35.000049257690364,130.01757517476568,K2BlackPanther,35.00001952172177,130.0272369952653,T90,35.000153906022696,130.02603864216655,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:00Z,Platform_A,35.00006709159364,130.01755849053006,K2BlackPanther,35.00002475909681,130.02720439625986,T90,35.00014712523474,130.0259537388303,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:01Z,Platform_A,35.0000715147689,130.01756808235885,K2BlackPanther,35.000022241203936,130.0272124657039,T90,35.00015604248408,130.02589516170409,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:02Z,Platform_A,35.000063611027045,130.01756261209115,K2BlackPanther,35.000043039054624,130.02720877913276,T90,35.000146851486235,130.02582693332684,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:03Z,Platform_A,35.000040702841744,130.01757606352152,K2BlackPanther,35.00003608235987,130.02720090544176,T90,35.00017507715057,130.0257681326636,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:04Z,Platform_A,35.00006354275557,130.01756932002175,K2BlackPanther,35.0000389717033,130.02721861084189,T90,35.000156087741956,130.02569029944698,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:05Z,Platform_A,35.00004999071023,130.0175620371032,K2BlackPanther,35.00002695330293,130.02719988422456,T90,35.00015486827028,130.02561154348044,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:06Z,Platform_A,35.00004271880901,130.01756103924208,K2BlackPanther,35.000019306454725,130.02723300897492,T90,35.00015226775499,130.02553464935457,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:07Z,Platform_A,35.00003706150904,130.01755277269643,K2BlackPanther,35.00003344675614,130.0271965411297,T90,35.00016051660667,130.02547447316488,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:08Z,Platform_A,35.00003814702642,130.01755281997805,K2BlackPanther,35.00003014172453,130.02720338838122,T90,35.00017459862386,130.02540095989002,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:09Z,Platform_A,35.000039916282205,130.0175515178923,K2BlackPanther,35.000038047127916,130.02721549469908,T90,35.00015740074705,130.0252836322755,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:10Z,Platform_A,35.00005165673461,130.01757801306277,K2BlackPanther,35.00003728036646,130.02721966671436,T90,35.00016067723522,130.02521170662996,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:11Z,Platform_A,35.00005459054929,130.01754531401923,K2BlackPanther,35.000021854509676,130.02722653049813,T90,35.00015894945859,130.02516313701196,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:12Z,Platform_A,35.00004979914746,130.01756319129635,K2BlackPanther,35.00002024595159,130.0272373192883,T90,35.000176029819656,130.02508442381884,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:13Z,Platform_A,35.00006214107355,130.01756770744603,K2BlackPanther,35.00001773057306,130.02720433534142,T90,35.00014588269592,130.02502267436458,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:14Z,Platform_A,35.00003689625018,130.01754062620918,K2BlackPanther,35.000047629810005,130.02723764010884,T90,35.00015719059952,130.02494902502428,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:15Z,Platform_A,35.0000704259111,130.01755217268976,K2BlackPanther,35.00003597547738,130.02723683000468,T90,35.00017555079251,130.02484701510681,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:16Z,Platform_A,35.000064804552785,130.01755791892253,K2BlackPanther,35.00004554507721,130.02723964446562,T90,35.00016871409075,130.0248064117888,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:17Z,Platform_A,35.00006527974521,130.01753876865908,K2BlackPanther,35.000017398345705,130.0272016203851,T90,35.000172299655844,130.02469876976323,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:18Z,Platform_A,35.000054200037646,130.01756021517798,K2BlackPanther,35.00002295898593,130.0271968684063,T90,35.00016815773171,130.0246395216496,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:19Z,Platform_A,35.00005233512638,130.0175731580697,K2BlackPanther,35.0000202255654,130.02723058531575,T90,35.00016158728517,130.02455219685461,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:20Z,Platform_A,35.00004401372793,130.0175761217851,K2BlackPanther,35.00003800869487,130.02721223068528,T90,35.000145060836694,130.02450095227283,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:21Z,Platform_A,35.00006607835595,130.01755775776127,K2BlackPanther,35.00001770316233,130.0272267649513,T90,35.00015432164936,130.0244101549519,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:22Z,Platform_A,35.0000557258767,130.01755755607186,K2BlackPanther,35.00002554114621,130.02721016356958,T90,35.00017562521503,130.0243662682658,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:23Z,Platform_A,35.0000541127098,130.0175459135884,K2BlackPanther,35.000039255836214,130.02719936296347,T90,35.0001678813983,130.02426996938857,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:24Z,Platform_A,35.000068899435846,130.01756372356277,K2BlackPanther,35.0000288634957,130.02720235587898,T90,35.000160216871315,130.02419391982508,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:25Z,Platform_A,35.0000693173584,130.01756452296556,K2BlackPanther,35.00001489224372,130.02722698503695,T90,35.00017390173851,130.02411606182167,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:26Z,Platform_A,35.00007089327816,130.01754257912083,K2BlackPanther,35.00004535438678,130.02723861699857,T90,35.00015868234159,130.02404676367502,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:27Z,Platform_A,35.00005536505185,130.0175553859126,K2BlackPanther,35.00004920899227,130.02723855202757,T90,35.00017269929,130.02399302049182,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:28Z,Platform_A,35.00005642783652,130.01754115906,K2BlackPanther,35.000017018020955,130.02720515621374,T90,35.0001631775662,130.02390476038855,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:29Z,Platform_A,35.000054797235634,130.01757370092156,K2BlackPanther,35.00002894318169,130.02720579909447,T90,35.00015110592166,130.02383345518334,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:30Z,Platform_A,35.000043657600656,130.01757814606708,K2BlackPanther,35.000027115015264,130.0272351953336,T90,35.000147548862486,130.02374992356394,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:31Z,Platform_A,35.00004356737675,130.01757226319972,K2BlackPanther,35.00002668485219,130.02720997735233,T90,35.00015629039141,130.02368394624926,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:32Z,Platform_A,35.000065261628734,130.01756000493666,K2BlackPanther,35.00004913345514,130.02721723098796,T90,35.00015540869787,130.02361130055033,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:33Z,Platform_A,35.000050413951016,130.01756833634587,K2BlackPanther,35.00002425272,130.02721391354328,T90,35.00016514236079,130.02354944149567,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:34Z,Platform_A,35.00007200391406,130.0175486053796,K2BlackPanther,35.0000283108334,130.0272133825524,T90,35.00015696143995,130.02348250103978,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:35Z,Platform_A,35.000046980619864,130.0175793145354,K2BlackPanther,35.00004407796112,130.02721326208479,T90,35.000171946619545,130.02338710293873,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:36Z,Platform_A,35.00006569127006,130.0175580289053,K2BlackPanther,35.00003428401193,130.02722417839018,T90,35.00016221797033,130.02331825033667,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:37Z,Platform_A,35.00004933993171,130.0175651734279,K2BlackPanther,35.000046763733245,130.02721540824012,T90,35.00017590392668,130.02322165689455,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:38Z,Platform_A,35.00007208715393,130.01754228129593,K2BlackPanther,35.00003439183346,130.0271995516208,T90,35.000173801120376,130.023150772647,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:39Z,Platform_A,35.00004189836027,130.01756651357374,K2BlackPanther,35.000044515591306,130.02723734475438,T90,35.000179946928185,130.0230854986428,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:40Z,Platform_A,35.00006400539323,130.0175484993255,K2BlackPanther,35.00001913054207,130.02720610428136,T90,35.000151797970794,130.0230282835571,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:41Z,Platform_A,35.000060115201784,130.0175441220947,K2BlackPanther,35.00004313733104,130.0272126113041,T90,35.00017788832012,130.02296726927858,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:42Z,Platform_A,35.00004733537975,130.0175644067128,K2BlackPanther,35.00004803096112,130.0272035948303,T90,35.00014854074341,130.02286778283724,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:43Z,Platform_A,35.00006033702861,130.01756130924903,K2BlackPanther,35.0000352165636,130.02722775139281,T90,35.00016534037816,130.02279981387449,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:44Z,Platform_A,35.000049637598565,130.0175517268638,K2BlackPanther,35.00001846364277,130.02723186936976,T90,35.0001498697608,130.02271321080585,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:45Z,Platform_A,35.00005705684244,130.01755714245505,K2BlackPanther,35.00002067038578,130.0272224774331,T90,35.000163893882046,130.0226477026007,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:46Z,Platform_A,35.00006995847439,130.0175482070604,K2BlackPanther,35.00003537189182,130.02719911308643,T90,35.000173546689474,130.02259641451096,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:47Z,Platform_A,35.00006176580067,130.01756751976663,K2BlackPanther,35.00002713948171,130.02722349957241,T90,35.00016020503058,130.02251675892018,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:48Z,Platform_A,35.00004960095141,130.0175698748945,K2BlackPanther,35.00003465597696,130.0272058649803,T90,35.00016167163345,130.02242278543437,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:49Z,Platform_A,35.000041634609055,130.01755135428672,K2BlackPanther,35.0000466400042,130.0272379013611,T90,35.00016669331939,130.02235764700723,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:50Z,Platform_A,35.000039720740645,130.01755784951123,K2BlackPanther,35.000044897794936,130.02719977752292,T90,35.00015033897926,130.02230345823236,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:51Z,Platform_A,35.000043335091966,130.01754572784046,K2BlackPanther,35.00003587311221,130.0272242497474,T90,35.000167665010096,130.02222470523228,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:52Z,Platform_A,35.00004647496733,130.0176267947617,K2BlackPanther,35.00003102421186,130.02722891646837,T90,35.00015861787047,130.02215069613152,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:53Z,Platform_A,35.00005902536204,130.01774846559366,K2BlackPanther,35.000045516750376,130.02721212956072,T90,35.00015270745722,130.02206510438998,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:54Z,Platform_A,35.00004685839504,130.0178320132653,K2BlackPanther,35.000029885680476,130.02720520525378,T90,35.00014576792616,130.0219693794834,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:55Z,Platform_A,35.0000534878535,130.01792953590873,K2BlackPanther,35.000047069614226,130.02720124241077,T90,35.00015535695209,130.02191478032935,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:56Z,Platform_A,35.000040914237786,130.01800178438577,K2BlackPanther,35.000023007910514,130.02720143927712,T90,35.000165301873324,130.02185239404287,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:57Z,Platform_A,35.00004884278377,130.01808053784055,K2BlackPanther,35.00004559446369,130.02722954074386,T90,35.00017355523869,130.02175600170287,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:58Z,Platform_A,35.000055175510035,130.01818339075274,K2BlackPanther,35.0000231105789,130.02722774607113,T90,35.000152580834055,130.02170323246511,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:39:59Z,Platform_A,35.00006638542929,130.01825623541575,K2BlackPanther,35.00001620176018,130.02721382322903,T90,35.000164476808685,130.02162516895436,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:40:00Z,Platform_A,35.000041295320614,130.01834788502123,K2BlackPanther,35.00004643392711,130.027219276541,T90,35.00015864516578,130.02152979680432,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:40:01Z,Platform_A,35.00003780424322,130.0184372442813,K2BlackPanther,35.00003487989875,130.0272143313551,T90,35.00016992202277,130.02145601886667,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:40:02Z,Platform_A,35.000045662366595,130.01851559951163,K2BlackPanther,35.00003441952531,130.02720466729866,T90,35.000159941034276,130.02140321676922,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:40:03Z,Platform_A,35.00004169488557,130.01859480524635,K2BlackPanther,35.0000243286032,130.02723681019037,T90,35.00016200205605,130.02131374969477,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:40:04Z,Platform_A,35.00007172166046,130.0187226166511,K2BlackPanther,35.00004357881366,130.02723600040486,T90,35.00015615977266,130.0212545930215,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:40:05Z,Platform_A,35.00006363730502,130.01880019800333,K2BlackPanther,35.000023767835444,130.02719874373832,T90,35.000148714760826,130.02118418650184,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:40:06Z,Platform_A,35.000041444469424,130.01888959274225,K2BlackPanther,35.0000180783885,130.0272283833747,T90,35.00016309870341,130.0210946459476,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:40:07Z,Platform_A,35.00006041364583,130.01896666210538,K2BlackPanther,35.000040225880376,130.02723685439796,T90,35.00014647041619,130.0210303566971,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:40:08Z,Platform_A,35.00006853937115,130.01906077581606,K2BlackPanther,35.0000376617923,130.0272280018482,T90,35.000178865522706,130.0209549211526,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:40:09Z,Platform_A,35.00003847351283,130.01916150244486,K2BlackPanther,35.00004473155157,130.02723941448596,T90,35.00016578086225,130.02088765699807,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:40:10Z,Platform_A,35.00006657689086,130.01921587700585,K2BlackPanther,35.000028367175034,130.02720540327215,T90,35.00014769324946,130.02079148878508,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:40:11Z,Platform_A,35.00006812673448,130.01932821602938,K2BlackPanther,35.00004671313319,130.02723665546915,T90,35.00014590172732,130.02073170996067,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:40:12Z,Platform_A,35.00006264713504,130.01940555823361,K2BlackPanther,35.00002728229681,130.0272180968092,T90,35.00014627190601,130.02067134421185,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:40:13Z,Platform_A,35.000051500287704,130.0195112283829,K2BlackPanther,35.00003807345736,130.0271979922368,T90,35.000151497427844,130.02057172851195,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:40:14Z,Platform_A,35.0000531512805,130.0195999380718,K2BlackPanther,35.00003991939775,130.02721987258192,T90,35.000156220557734,130.0205038827059,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:40:15Z,Platform_A,35.00005179538084,130.01966829915585,K2BlackPanther,35.00003966032206,130.02723497349683,T90,35.00017273455518,130.02044061204177,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:40:16Z,Platform_A,35.00004954813217,130.01977002687778,K2BlackPanther,35.00001869465326,130.02721755996052,T90,35.00016383705853,130.020386681598,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:40:17Z,Platform_A,35.00003754291629,130.0198361192989,K2BlackPanther,35.00001689338291,130.02722191065368,T90,35.00015681556335,130.02028392271475,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:40:18Z,Platform_A,35.00007064475176,130.0199190131865,K2BlackPanther,35.00003104802582,130.027210340481,T90,35.00016358310066,130.02023226287284,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:40:19Z,Platform_A,35.00006410478948,130.02001459948954,K2BlackPanther,35.000041650822126,130.0272200384981,T90,35.00015702713752,130.02012831938518,behind,ahead of,ahead of,behind,ahead of,behind
+2026-02-05T22:40:20Z,Platform_A,35.00004729343382,130.02011012520873,K2BlackPanther,35.00003746499853,130.02723414811027,T90,35.00015849848931,130.02009008342537,behind,ahead of,ahead of,behind,beside,beside
+2026-02-05T22:40:21Z,Platform_A,35.00004461590098,130.02018420295101,K2BlackPanther,35.00002590666133,130.02721254892623,T90,35.000176062711,130.0199787876146,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:40:22Z,Platform_A,35.000061228185814,130.02027805155313,K2BlackPanther,35.00004218406237,130.02720974286947,T90,35.000151876281144,130.01993544298952,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:40:23Z,Platform_A,35.0000361874785,130.02037145941932,K2BlackPanther,35.000015710546684,130.02719838424804,T90,35.000173379415926,130.01984020172478,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:40:24Z,Platform_A,35.00003630967255,130.0204786128126,K2BlackPanther,35.00004606478814,130.0272257797185,T90,35.000164535778374,130.01979897159342,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:40:25Z,Platform_A,35.00003915159844,130.02053420786373,K2BlackPanther,35.00003769612838,130.02722742100846,T90,35.00017992232245,130.01970459563825,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:40:26Z,Platform_A,35.00004280962015,130.0206187613282,K2BlackPanther,35.00004616371124,130.02721514947345,T90,35.00014710136884,130.0196511721618,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:40:27Z,Platform_A,35.00006978315816,130.02072037081885,K2BlackPanther,35.00003162646482,130.02722523938704,T90,35.000159714678055,130.01956791086383,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:40:28Z,Platform_A,35.00006747796431,130.02079935306986,K2BlackPanther,35.00003297091572,130.02723858601257,T90,35.00015183457093,130.0194643346738,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:40:29Z,Platform_A,35.00006970457865,130.02089944783825,K2BlackPanther,35.00002084151063,130.02723408263316,T90,35.00015608256634,130.0194089887189,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:40:30Z,Platform_A,35.00003832118324,130.020999900574,K2BlackPanther,35.00004072296984,130.02722510778997,T90,35.00016406384445,130.01932852210487,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:40:31Z,Platform_A,35.00003862931243,130.0210834831389,K2BlackPanther,35.000047441585274,130.02723590959954,T90,35.000163543389796,130.01924904853675,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:40:32Z,Platform_A,35.00005102436993,130.02114010452198,K2BlackPanther,35.00003702300287,130.02721586090263,T90,35.00016493534599,130.01917469587613,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:40:33Z,Platform_A,35.00006956978454,130.02126259484726,K2BlackPanther,35.00003943404124,130.02721033624334,T90,35.00017002413411,130.01909743723917,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:40:34Z,Platform_A,35.000072082480926,130.02135251468937,K2BlackPanther,35.00004260643652,130.02723698575926,T90,35.00014712534915,130.019051404233,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:40:35Z,Platform_A,35.00005972311904,130.0214048905006,K2BlackPanther,35.0000358919762,130.0272267211068,T90,35.0001729036197,130.01897327733943,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:40:36Z,Platform_A,35.000051554594606,130.02149745858142,K2BlackPanther,35.000031917253374,130.02719933341203,T90,35.00016039693173,130.01890156838482,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:40:37Z,Platform_A,35.00005108491362,130.0216060828022,K2BlackPanther,35.00002816278625,130.0272196261674,T90,35.00014679956281,130.0188116150881,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:40:38Z,Platform_A,35.000057409879425,130.02169259792447,K2BlackPanther,35.00004406606258,130.02721663304303,T90,35.00018029647011,130.01876443199382,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:40:39Z,Platform_A,35.0000582715919,130.02178184964896,K2BlackPanther,35.000033763530894,130.0272122934877,T90,35.00016382572535,130.0186892091052,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:40:40Z,Platform_A,35.000066336177845,130.02184344100837,K2BlackPanther,35.00004473975632,130.0272302118318,T90,35.000153266734436,130.01861707138832,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:40:41Z,Platform_A,35.00005845272733,130.02192837592094,K2BlackPanther,35.00001872880845,130.02721866264818,T90,35.00016470287496,130.0185282479737,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:40:42Z,Platform_A,35.00004369382138,130.02204336476055,K2BlackPanther,35.00001596087112,130.02721231015283,T90,35.0001625185981,130.01844936801916,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:40:43Z,Platform_A,35.00005970294283,130.0221237108199,K2BlackPanther,35.000016304347035,130.02719629682952,T90,35.00015827674261,130.0183695812634,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:40:44Z,Platform_A,35.000060109603986,130.0222065471203,K2BlackPanther,35.00003717500955,130.02720018144925,T90,35.00016545010396,130.01829416453324,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:40:45Z,Platform_A,35.00005025515989,130.02228679640305,K2BlackPanther,35.000037281659864,130.02719807560166,T90,35.00017705386639,130.01823457403472,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:40:46Z,Platform_A,35.00006106891376,130.02237428117485,K2BlackPanther,35.00004145313415,130.02720258507335,T90,35.000156392895356,130.0181568292603,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:40:47Z,Platform_A,35.000056553217064,130.02248792963053,K2BlackPanther,35.000016948596475,130.02722407368105,T90,35.000160460417,130.01808772450767,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:40:48Z,Platform_A,35.00005563821175,130.02256019426238,K2BlackPanther,35.00001575383589,130.02722889226172,T90,35.0001507485047,130.01801554988927,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:40:49Z,Platform_A,35.000056192671025,130.02267067595116,K2BlackPanther,35.00004187672792,130.02722789686032,T90,35.000171932308994,130.0179164972871,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:40:50Z,Platform_A,35.000039846198256,130.02274068528016,K2BlackPanther,35.00001826452488,130.0272365471257,T90,35.00014990909916,130.0178728592414,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:40:51Z,Platform_A,35.000036461096165,130.02284801057556,K2BlackPanther,35.00004582858015,130.02721478542378,T90,35.00015631409747,130.0177740020076,behind,ahead of,ahead of,behind,behind,ahead of
+2026-02-05T22:40:52Z,Platform_A,35.00007002387557,130.0229217808538,K2BlackPanther,35.00004911647815,130.02723061630098,T90,35.00017485060323,130.0176954275379,behind,ahead of,ahead of,behind,behind,ahead of
