time,BF_object_C,lat_C,long_C,BF_object_D,lat_D,long_D,BF_object_E,lat_E,long_E,C-D,D-C,D-E,E-D,C-E,E-C
+2026-02-05T22:38:40Z,BTR80,35.00010652560087,130.01756171037624,K2BlackPanther,35.000072090200625,130.02459622865004,T90,35.000169443994196,130.0287729816575,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:38:41Z,BTR80,35.00010658617339,130.01754194590438,K2BlackPanther,35.00004862865638,130.02457787171198,T90,35.000149564079265,130.02869427609204,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:38:42Z,BTR80,35.00009662158307,130.01754385025774,K2BlackPanther,35.00005591673286,130.02457858670022,T90,35.0001744910638,130.02864516890642,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:38:43Z,BTR80,35.00009063165248,130.01754958414273,K2BlackPanther,35.000052877716406,130.0246046978027,T90,35.00016314738129,130.028590609925,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:38:44Z,BTR80,35.000120470243964,130.01758072005612,K2BlackPanther,35.00006810893279,130.02457991555994,T90,35.000150649615286,130.0285239404715,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:38:45Z,BTR80,35.00009108296453,130.0175719577338,K2BlackPanther,35.00004880078992,130.0245627435971,T90,35.00016988344804,130.02845562510674,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:38:46Z,BTR80,35.00009060997748,130.01756779062134,K2BlackPanther,35.000059018560904,130.0245866505163,T90,35.00015648655949,130.02840031628827,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:38:47Z,BTR80,35.000092248466494,130.01754343475287,K2BlackPanther,35.00005267257358,130.02456902591226,T90,35.000147515415115,130.02833158953734,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:38:48Z,BTR80,35.00012435670027,130.01754668056248,K2BlackPanther,35.00004746506977,130.02459279703018,T90,35.00014894216808,130.02826750493304,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:38:49Z,BTR80,35.00009723537601,130.01756333611303,K2BlackPanther,35.000049467332374,130.02458016300415,T90,35.00016753947056,130.0281852625857,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:38:50Z,BTR80,35.000116895069716,130.01754544436923,K2BlackPanther,35.00006768590606,130.0245962686944,T90,35.00015056367563,130.0281415409127,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:38:51Z,BTR80,35.00011719670245,130.01757410018752,K2BlackPanther,35.00004327481248,130.02458215033653,T90,35.000178501918036,130.02805497748457,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:38:52Z,BTR80,35.0001197449685,130.01758189573985,K2BlackPanther,35.000066885908225,130.02457346866706,T90,35.00017210057414,130.0280197824838,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:38:53Z,BTR80,35.00009464422802,130.0175526607833,K2BlackPanther,35.00005317016612,130.02456967648513,T90,35.00015706760985,130.0279316478456,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:38:54Z,BTR80,35.0000970731421,130.01756214427962,K2BlackPanther,35.00005671104081,130.0245836801885,T90,35.000179712344845,130.02790079496458,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:38:55Z,BTR80,35.0001231543211,130.01756471908732,K2BlackPanther,35.000065974053484,130.0245753945346,T90,35.00016043257014,130.02783419466004,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:38:56Z,BTR80,35.00009968902399,130.01757804316688,K2BlackPanther,35.00006544115407,130.02456747463782,T90,35.00015159963358,130.02773480039613,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:38:57Z,BTR80,35.00012073739508,130.01755819255726,K2BlackPanther,35.00005640428293,130.0245970326325,T90,35.0001579085787,130.027702676789,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:38:58Z,BTR80,35.00009696412705,130.01756219943468,K2BlackPanther,35.00006459258284,130.02456208654547,T90,35.000166406078094,130.02764965389864,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:38:59Z,BTR80,35.00009384552626,130.01754880892744,K2BlackPanther,35.00005088610734,130.02456809852242,T90,35.00017536567504,130.02757295659254,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:39:00Z,BTR80,35.00011897180912,130.01754021020045,K2BlackPanther,35.00006768572756,130.02458916958878,T90,35.000154213818426,130.0274962601925,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:39:01Z,BTR80,35.00011325348308,130.01756354107712,K2BlackPanther,35.000041656646516,130.0245909413481,T90,35.000165040592016,130.02745144781028,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:39:02Z,BTR80,35.00009488703806,130.01757536389619,K2BlackPanther,35.00003815474706,130.02460351498326,T90,35.00017080472196,130.02737363707018,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:39:03Z,BTR80,35.00011161473715,130.01756339463716,K2BlackPanther,35.000069619010574,130.02457337187337,T90,35.000146967162905,130.02728997849124,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:39:04Z,BTR80,35.000091742220896,130.017540778425,K2BlackPanther,35.00004014414638,130.0245828058526,T90,35.00015425428066,130.02725144477498,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:39:05Z,BTR80,35.000123907634894,130.017555941455,K2BlackPanther,35.000066116878614,130.02456558714096,T90,35.00014658966855,130.0271716543973,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:39:06Z,BTR80,35.00010709746756,130.01757968679894,K2BlackPanther,35.000038212473804,130.0245929792441,T90,35.00017282916435,130.02710241924996,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:39:07Z,BTR80,35.000093831591734,130.01756087251198,K2BlackPanther,35.000037207904576,130.02456838025404,T90,35.00015089166912,130.02705867728676,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:39:08Z,BTR80,35.00010316374888,130.01757379457896,K2BlackPanther,35.000060195710496,130.02456384303846,T90,35.000149799482976,130.0270108355168,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:39:09Z,BTR80,35.000110637185664,130.0175600854586,K2BlackPanther,35.000065984900345,130.02459354203808,T90,35.00016627969385,130.02691134618533,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:39:10Z,BTR80,35.000122377508475,130.01755282930148,K2BlackPanther,35.00006795978123,130.02460554987692,T90,35.00017332913751,130.02686355147435,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:39:11Z,BTR80,35.00012422663879,130.01756688306196,K2BlackPanther,35.00006325812673,130.02457274612814,T90,35.00017846680223,130.02681928275894,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:39:12Z,BTR80,35.00011425226348,130.0175796798042,K2BlackPanther,35.00004353325612,130.02459806585074,T90,35.000164182250415,130.0267578850363,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:39:13Z,BTR80,35.00009646683377,130.0175425421242,K2BlackPanther,35.000038003477236,130.02457335992435,T90,35.00015128478384,130.0266578559177,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:39:14Z,BTR80,35.00010698211798,130.01755863258654,K2BlackPanther,35.00003858750499,130.02457694201303,T90,35.00017284500764,130.0265943504533,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:39:15Z,BTR80,35.00010773890497,130.01757560546335,K2BlackPanther,35.00004198687164,130.02460500820277,T90,35.00016104317603,130.02656968131816,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:39:16Z,BTR80,35.00011373708768,130.0175599545922,K2BlackPanther,35.00005423528475,130.02456367252034,T90,35.00017073323778,130.02648930871638,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:39:17Z,BTR80,35.00011950926052,130.0175533956593,K2BlackPanther,35.00004838764199,130.0245898560512,T90,35.000169004678824,130.0264100237338,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:39:18Z,BTR80,35.00011793147421,130.01757901145524,K2BlackPanther,35.000071445226304,130.02457903496173,T90,35.000155882916495,130.0263687557627,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:39:19Z,BTR80,35.00010528552313,130.01756516744277,K2BlackPanther,35.00004521847846,130.0245849612015,T90,35.00014665947905,130.02631201019182,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:39:20Z,BTR80,35.0000940607344,130.01756772604827,K2BlackPanther,35.000070578149106,130.02458638750764,T90,35.00014553365366,130.0262334474522,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:39:21Z,BTR80,35.000117405557674,130.01755165788555,K2BlackPanther,35.00004582668073,130.02459635119826,T90,35.00016600602922,130.026187466021,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:39:22Z,BTR80,35.00011272749767,130.01757007820964,K2BlackPanther,35.00005301618695,130.0245812370381,T90,35.00017792524695,130.0261260622816,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:39:23Z,BTR80,35.00011409621765,130.01753856206523,K2BlackPanther,35.00006506440236,130.02457001177223,T90,35.00015516430317,130.02605961998705,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:39:24Z,BTR80,35.00011156929461,130.01755458436674,K2BlackPanther,35.00004262677529,130.02459187029532,T90,35.000174703017045,130.0259625273266,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:39:25Z,BTR80,35.000115426897906,130.01755377812557,K2BlackPanther,35.00005194034747,130.02457725519199,T90,35.000169566208356,130.02592207266238,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:39:26Z,BTR80,35.00011308777731,130.01755349312197,K2BlackPanther,35.000047866373535,130.02457515906897,T90,35.000179370710924,130.02586769592227,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:39:27Z,BTR80,35.000108991768634,130.0175387228405,K2BlackPanther,35.00004473409971,130.0245982317054,T90,35.00015184609923,130.0257898960571,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:39:28Z,BTR80,35.00011862694224,130.01755716220723,K2BlackPanther,35.000058745076174,130.02460594130085,T90,35.0001636978481,130.025743996985,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:39:29Z,BTR80,35.00012470192646,130.01757647722224,K2BlackPanther,35.00006944929982,130.02456874014962,T90,35.00017266420284,130.02565768915994,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:39:30Z,BTR80,35.000108402272716,130.01756415614085,K2BlackPanther,35.000062130951385,130.0245645391505,T90,35.000176176411465,130.02561645517542,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:39:31Z,BTR80,35.00009557895368,130.01754536800993,K2BlackPanther,35.00006925349344,130.02456506412554,T90,35.00017182065338,130.02554998371676,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:39:32Z,BTR80,35.000113704663086,130.01754444512432,K2BlackPanther,35.0000581759899,130.02456373062992,T90,35.000161576492225,130.0254932903571,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:39:33Z,BTR80,35.000113150465744,130.01756284778025,K2BlackPanther,35.00006383377962,130.02459083346363,T90,35.00017544611161,130.02542216456757,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:39:34Z,BTR80,35.00010124405225,130.01755716951635,K2BlackPanther,35.000061161816774,130.02459651426935,T90,35.000155031854035,130.0253507543673,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:39:35Z,BTR80,35.00012311933002,130.01754026954922,K2BlackPanther,35.00006697807286,130.0246019117801,T90,35.00017609683462,130.02529080477456,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:39:36Z,BTR80,35.000105805916405,130.01757615252325,K2BlackPanther,35.00007013631362,130.02456330567907,T90,35.00015602048979,130.02521603959357,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:39:37Z,BTR80,35.000118665984814,130.01756268557162,K2BlackPanther,35.00004424718726,130.0245759281942,T90,35.000147398581696,130.02515700854127,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:39:38Z,BTR80,35.00010954720669,130.0175714952111,K2BlackPanther,35.00004065521703,130.02460095332506,T90,35.00015664650034,130.02510717956815,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:39:39Z,BTR80,35.00010311912604,130.01754901104462,K2BlackPanther,35.00004973580616,130.02456986293424,T90,35.00015209258125,130.02503279053636,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:39:40Z,BTR80,35.00009309800855,130.01755339301687,K2BlackPanther,35.000058793763365,130.0245958532311,T90,35.00017226857789,130.02497960172073,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:39:41Z,BTR80,35.000114756325324,130.01757232712333,K2BlackPanther,35.0000362403577,130.0245694786762,T90,35.00016316381944,130.02488343856348,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:39:42Z,BTR80,35.00011846708754,130.01756090054553,K2BlackPanther,35.0000649127321,130.02459222662623,T90,35.00016209395508,130.02485697001393,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:39:43Z,BTR80,35.000114940773166,130.01756798099032,K2BlackPanther,35.000045705480346,130.02457801616418,T90,35.000171294771874,130.02475715710668,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:39:44Z,BTR80,35.0001191440278,130.0175398797519,K2BlackPanther,35.000053622379475,130.0245914211127,T90,35.00015655639641,130.0247350541554,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:39:45Z,BTR80,35.00010774561773,130.01755544337757,K2BlackPanther,35.00006224072542,130.02460242896373,T90,35.00016507620889,130.0246568219748,behind of,ahead of,behind of,ahead of,behind of,ahead of
+2026-02-05T22:39:46Z,BTR80,35.00010465214675,130.01757639700807,K2BlackPanther,35.00005961606206,130.02457764776344,T90,35.000167436849495,130.02457677602197,behind of,ahead of,beside,beside,behind of,ahead of
+2026-02-05T22:39:47Z,BTR80,35.000106921728566,130.01756375472854,K2BlackPanther,35.00005460248039,130.0245884010031,T90,35.00017403261704,130.02453168020486,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:39:48Z,BTR80,35.00011939779483,130.0175478008819,K2BlackPanther,35.00004884109016,130.02460419262886,T90,35.00014910766246,130.0244394044343,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:39:49Z,BTR80,35.000120558998816,130.0175817515451,K2BlackPanther,35.00005473098623,130.02457538472638,T90,35.000157535699394,130.02437647574078,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:39:50Z,BTR80,35.00010439657613,130.01754602643422,K2BlackPanther,35.0000684688793,130.02456681684666,T90,35.000162468569236,130.02431810383803,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:39:51Z,BTR80,35.00012091206869,130.01756270570144,K2BlackPanther,35.00006023119686,130.02457153064273,T90,35.00015409010951,130.0242611767032,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:39:52Z,BTR80,35.000119515178824,130.01764926261444,K2BlackPanther,35.00005406158342,130.0245632318471,T90,35.000145822779956,130.02421096653143,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:39:53Z,BTR80,35.00011997940198,130.01772532917522,K2BlackPanther,35.00007076077989,130.02458213061624,T90,35.0001792144575,130.0241262766998,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:39:54Z,BTR80,35.00011298205826,130.01783009580518,K2BlackPanther,35.00004032434968,130.02458956276078,T90,35.00016764610267,130.02409181833184,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:39:55Z,BTR80,35.00010999070769,130.01790407676347,K2BlackPanther,35.000052190826906,130.02459185284948,T90,35.000149674301404,130.02401532031067,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:39:56Z,BTR80,35.00009802548317,130.0180029450762,K2BlackPanther,35.00004242656281,130.02456802716557,T90,35.000153811177725,130.02393497217528,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:39:57Z,BTR80,35.000110267771,130.01810281090965,K2BlackPanther,35.000065816835296,130.0245887974215,T90,35.000150223181386,130.02386970341473,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:39:58Z,BTR80,35.00009163775357,130.01817595268693,K2BlackPanther,35.0000466692976,130.02458674098125,T90,35.000154474807196,130.02382128986523,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:39:59Z,BTR80,35.000125062744964,130.01827319288327,K2BlackPanther,35.00005339136671,130.02458545518914,T90,35.00017503675894,130.02377653946226,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:40:00Z,BTR80,35.000091758945864,130.01833693811335,K2BlackPanther,35.000065000135905,130.02456370703692,T90,35.00015220634882,130.02369251901388,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:40:01Z,BTR80,35.00009737209161,130.0184325540449,K2BlackPanther,35.0000631079423,130.02458009423907,T90,35.00016905517499,130.02362343180968,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:40:02Z,BTR80,35.00010454143873,130.01854464281826,K2BlackPanther,35.0000375747584,130.0245994807791,T90,35.00015739061244,130.02358885003702,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:40:03Z,BTR80,35.0001234941065,130.01862232343902,K2BlackPanther,35.000041636511654,130.0245936550806,T90,35.00017943196124,130.02350089511071,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:40:04Z,BTR80,35.00012568154317,130.01870504366423,K2BlackPanther,35.000067042289565,130.0245999948486,T90,35.00015567115918,130.02342815190065,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:40:05Z,BTR80,35.000102204310814,130.01879918821496,K2BlackPanther,35.00006632638317,130.0245669889745,T90,35.000156252953154,130.0234002553197,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:40:06Z,BTR80,35.00012126680042,130.01886067467026,K2BlackPanther,35.0000387190226,130.0245903606358,T90,35.00017068377051,130.02331643854117,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:40:07Z,BTR80,35.00009029458121,130.01894527511368,K2BlackPanther,35.00003762311749,130.02457280955497,T90,35.000167328222396,130.0232686132863,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:40:08Z,BTR80,35.00009414552326,130.019031170525,K2BlackPanther,35.00004889953119,130.02458885353113,T90,35.000159984395474,130.02321286099252,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:40:09Z,BTR80,35.00011008281649,130.01912460391407,K2BlackPanther,35.00006896272913,130.02459221785952,T90,35.00017246341677,130.02312739937463,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:40:10Z,BTR80,35.00011329662407,130.0192434134273,K2BlackPanther,35.0000610074633,130.02459564917186,T90,35.00015087893036,130.0230778742376,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:40:11Z,BTR80,35.00009198014105,130.01931968010018,K2BlackPanther,35.00007015954075,130.0246021340653,T90,35.000162161170756,130.02300550583138,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:40:12Z,BTR80,35.000100081723495,130.01942459303595,K2BlackPanther,35.00006970462401,130.0245897433635,T90,35.00015122497204,130.02294700194003,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:40:13Z,BTR80,35.000101217610265,130.01950252320427,K2BlackPanther,35.000041551116254,130.02459918825562,T90,35.00016294558519,130.02285534956508,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:40:14Z,BTR80,35.00011420243365,130.01959359475998,K2BlackPanther,35.00006164943966,130.0245684017748,T90,35.00014863536755,130.02279459526312,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:40:15Z,BTR80,35.000123077384906,130.01968601136804,K2BlackPanther,35.00007062968536,130.02459748739727,T90,35.000171669220734,130.02277162018103,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:40:16Z,BTR80,35.00010449906589,130.01974735029668,K2BlackPanther,35.00005881544448,130.02458264074284,T90,35.000156875974234,130.022689960457,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:40:17Z,BTR80,35.00009253901326,130.01982196078907,K2BlackPanther,35.0000510765541,130.0245634941761,T90,35.00017188039087,130.02263717960287,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:40:18Z,BTR80,35.000092691939585,130.0199356758726,K2BlackPanther,35.000038486020614,130.02456661976348,T90,35.000171654495254,130.02256941569976,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:40:19Z,BTR80,35.00010851470013,130.02001571468955,K2BlackPanther,35.00004462719889,130.02460282607626,T90,35.00014986678663,130.02247537004794,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:40:20Z,BTR80,35.00009380795233,130.02009518339904,K2BlackPanther,35.000046398867724,130.02460033345554,T90,35.00016916990908,130.02243731579256,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:40:21Z,BTR80,35.00012160796695,130.0201881996482,K2BlackPanther,35.00003627726625,130.02460137714428,T90,35.00015021479325,130.0223802697907,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:40:22Z,BTR80,35.00009222907088,130.02027901714672,K2BlackPanther,35.00003926844858,130.02459119578126,T90,35.00015545061874,130.02229177973538,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:40:23Z,BTR80,35.00010348781625,130.02038522088938,K2BlackPanther,35.00005672218878,130.02457766321277,T90,35.0001565552594,130.02226120616362,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:40:24Z,BTR80,35.00011126084217,130.02045460384696,K2BlackPanther,35.00006533383296,130.02458862043983,T90,35.00017587286099,130.0221792001609,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:40:25Z,BTR80,35.00012314201269,130.0205399205704,K2BlackPanther,35.000048435350394,130.0245697525375,T90,35.000159400821,130.02211278104718,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:40:26Z,BTR80,35.0001071841153,130.02061206831434,K2BlackPanther,35.00003662471965,130.02458166779866,T90,35.00017677687167,130.02204280487402,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:40:27Z,BTR80,35.00012482247729,130.02070513636116,K2BlackPanther,35.0000471767439,130.0245939588713,T90,35.00015163831328,130.0219780853292,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:40:28Z,BTR80,35.00012192580197,130.02078812325092,K2BlackPanther,35.000071263369406,130.02456883456063,T90,35.00016965335332,130.0219270314962,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:40:29Z,BTR80,35.000108140113575,130.0208747232559,K2BlackPanther,35.00005512893795,130.02459407824892,T90,35.00017522035817,130.02186020684283,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:40:30Z,BTR80,35.000091822316335,130.02097203848015,K2BlackPanther,35.000066401095076,130.02457035081994,T90,35.000160229286664,130.0218083020205,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:40:31Z,BTR80,35.000104162531194,130.02107174722528,K2BlackPanther,35.000040348271845,130.02457635284563,T90,35.00014503734893,130.02173780291335,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:40:32Z,BTR80,35.00010664294135,130.02114096699415,K2BlackPanther,35.00003787254139,130.02459116316243,T90,35.00017057220361,130.0216664868055,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:40:33Z,BTR80,35.00011527008551,130.02125910748182,K2BlackPanther,35.00005828643858,130.0246013448301,T90,35.00016994213409,130.02160991182842,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:40:34Z,BTR80,35.00011770796747,130.02131910581537,K2BlackPanther,35.000050881988,130.02456380965177,T90,35.000159992187136,130.02154582715644,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:40:35Z,BTR80,35.00009310236736,130.02143341263792,K2BlackPanther,35.00006347319402,130.02460323006335,T90,35.00017988058317,130.02149309186944,behind of,ahead of,ahead of,behind of,behind of,ahead of
+2026-02-05T22:40:36Z,BTR80,35.00012287540705,130.021528683834,K2BlackPanther,35.00005885349754,130.02460443928436,T90,35.00015431614707,130.02140177463963,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:40:37Z,BTR80,35.000110620030384,130.02159876941147,K2BlackPanther,35.00004392029097,130.02457477964722,T90,35.00014660905281,130.02133818823907,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:40:38Z,BTR80,35.000113843505574,130.02166479765526,K2BlackPanther,35.00006199600231,130.02458219177294,T90,35.00016612516409,130.02131484006486,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:40:39Z,BTR80,35.00012038775911,130.02176623775793,K2BlackPanther,35.000066486333495,130.0245981896519,T90,35.000170442845196,130.0212224022878,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:40:40Z,BTR80,35.00011457200931,130.02185441739286,K2BlackPanther,35.00006143709909,130.0245977171285,T90,35.00016137978757,130.02117347102032,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:40:41Z,BTR80,35.000105217580945,130.02194532042938,K2BlackPanther,35.00005635382928,130.0245783147448,T90,35.00015493113507,130.02110698988514,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:40:42Z,BTR80,35.00012216092481,130.02203284703188,K2BlackPanther,35.000043628150124,130.02457642988313,T90,35.000172970491874,130.02105419024608,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:40:43Z,BTR80,35.00009227672703,130.02213580954316,K2BlackPanther,35.00003698702564,130.02459912802536,T90,35.00015074965041,130.02096790742334,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:40:44Z,BTR80,35.000092333332624,130.02221340443174,K2BlackPanther,35.00005681978671,130.02456693867595,T90,35.00016691002148,130.02091455965746,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:40:45Z,BTR80,35.00009650000288,130.0223147738572,K2BlackPanther,35.0000467797797,130.02458123191394,T90,35.00015671489804,130.02085534347404,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:40:46Z,BTR80,35.00011828361226,130.0223765667895,K2BlackPanther,35.00005829367241,130.024591685634,T90,35.000154277161165,130.02078984776085,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:40:47Z,BTR80,35.00010963240139,130.02247743281953,K2BlackPanther,35.000037784802565,130.02457028820945,T90,35.000147881433804,130.02070314116236,behind of,ahead of,ahead of,behind of,ahead of,behind of
+2026-02-05T22:40:48Z,BTR80,35.000102612981955,130.0225552021322,K2BlackPanther,35.00005968193414,130.0245807497544,T90,35.000176084662726,130.02065505385158,behind of,ahead of,ahead of,behind of,ahead of,behind of
